Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.08538184,-0.1688879,-2.289907,0.2218883,0.04194573,-2.446098,0.154387,0.2918646,-2.551352
0.08538184,-0.1688879,-2.289907,0.2218883,0.04194573,-2.446098,0.154387,0.2918646,-2.551352
0.03554947,-0.1344624,-2.290783,0.206431,0.04919996,-2.438621,0.1550006,0.2925176,-2.552114
0.03554947,-0.1344624,-2.290783,0.206431,0.04919996,-2.438621,0.1550006,0.2925176,-2.552114
-0.004082748,-0.09482528,-2.282511,0.1947946,0.05654604,-2.432927,0.1552176,0.2926214,-2.552217
-0.004082748,-0.09482528,-2.282511,0.1947946,0.05654604,-2.432927,0.1552176,0.2926214,-2.552217
-0.004082748,-0.09482528,-2.282511,0.1778044,0.06387029,-2.417041,0.1552793,0.292648,-2.552163
-0.05838983,-0.02273053,-2.25161,0.1778044,0.06387029,-2.417041,0.1552793,0.292648,-2.552163
-0.05838983,-0.02273053,-2.25161,0.1778044,0.06387029,-2.417041,0.1552793,0.292648,-2.552163
-0.1163946,0.05945215,-2.212821,0.1404199,0.08114404,-2.382042,0.1553039,0.292681,-2.552129
-0.1163946,0.05945215,-2.212821,0.1404199,0.08114404,-2.382042,0.1553039,0.292681,-2.552129
-0.1311625,0.1138119,-2.200285,0.1257644,0.09515036,-2.364949,0.1553169,0.2927119,-2.552082
-0.1311625,0.1138119,-2.200285,0.1257644,0.09515036,-2.364949,0.1553169,0.2927119,-2.552082
-0.1311625,0.1138119,-2.200285,0.1257644,0.09515036,-2.364949,0.1553169,0.2927119,-2.552082
-0.1311625,0.1138119,-2.200285,0.1257644,0.09515036,-2.364949,0.1553169,0.2927119,-2.552082
-0.1404412,0.1999938,-2.174301,0.1066451,0.1179463,-2.337455,0.1553626,0.2927549,-2.551961
-0.1404412,0.1999938,-2.174301,0.1066451,0.1179463,-2.337455,0.1553626,0.2927549,-2.551961
-0.1343819,0.27008,-2.161872,0.09541804,0.1388951,-2.316718,0.1553602,0.292856,-2.551833
-0.1343819,0.27008,-2.161872,0.09541804,0.1388951,-2.316718,0.1553602,0.292856,-2.551833
-0.1228974,0.3274055,-2.157253,0.09103756,0.1642938,-2.299336,0.1553528,0.2931045,-2.551341
-0.1228974,0.3274055,-2.157253,0.09103756,0.1642938,-2.299336,0.1553528,0.2931045,-2.551341
-0.1119272,0.364123,-2.153323,0.09182954,0.1871741,-2.285866,0.1553291,0.2934323,-2.550779
-0.1119272,0.364123,-2.153323,0.09182954,0.1871741,-2.285866,0.1553291,0.2934323,-2.550779
-0.09126526,0.4066244,-2.147717,0.09484331,0.2061048,-2.27409,0.1553463,0.2936988,-2.550372
-0.09126526,0.4066244,-2.147717,0.09484331,0.2061048,-2.27409,0.1553463,0.2936988,-2.550372
-0.06887497,0.443893,-2.143284,0.101009,0.2279117,-2.260824,0.1554113,0.292173,-2.549459
-0.06887497,0.443893,-2.143284,0.101009,0.2279117,-2.260824,0.1554113,0.292173,-2.549459
-0.04422328,0.474467,-2.14155,0.1092362,0.2449843,-2.250766,0.1553663,0.2886941,-2.547947
-0.04422328,0.474467,-2.14155,0.1092362,0.2449843,-2.250766,0.1553663,0.2886941,-2.547947
-0.04422328,0.474467,-2.14155,0.1092362,0.2449843,-2.250766,0.1553663,0.2886941,-2.547947
-0.04422328,0.474467,-2.14155,0.1092362,0.2449843,-2.250766,0.1553663,0.2886941,-2.547947
-0.02039183,0.4939043,-2.142991,0.1187784,0.2563015,-2.245259,0.1553965,0.2846237,-2.545299
-0.02039183,0.4939043,-2.142991,0.1187784,0.2563015,-2.245259,0.1553965,0.2846237,-2.545299
0.004961641,0.5113771,-2.140505,0.1287315,0.2662897,-2.241607,0.155064,0.2823797,-2.543791
0.004961641,0.5113771,-2.140505,0.1287315,0.2662897,-2.241607,0.155064,0.2823797,-2.543791
0.03314438,0.5265571,-2.13381,0.1410266,0.2754743,-2.236782,0.1548858,0.2805647,-2.54266
0.03314438,0.5265571,-2.13381,0.1410266,0.2754743,-2.236782,0.1548858,0.2805647,-2.54266
0.05402891,0.5326424,-2.127973,0.1527888,0.2813945,-2.234161,0.1547332,0.2736922,-2.539076
0.05402891,0.5326424,-2.127973,0.1527888,0.2813945,-2.234161,0.1547332,0.2736922,-2.539076
0.05402891,0.5326424,-2.127973,0.1527888,0.2813945,-2.234161,0.1547332,0.2736922,-2.539076
0.07056919,0.5322579,-2.12323,0.1633451,0.2839379,-2.233953,0.1549819,0.2683789,-2.536161
