Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.5862552,0.04904441,-2.231331,0.3813056,0.1527357,-2.391121,0.1470449,0.2915218,-2.539855
0.5862552,0.04904441,-2.231331,0.3813056,0.1527357,-2.391121,0.1470449,0.2915218,-2.539855
0.5790717,-0.008069823,-2.271907,0.3754571,0.1352253,-2.40932,0.1471015,0.2917194,-2.539901
0.5790717,-0.008069823,-2.271907,0.3754571,0.1352253,-2.40932,0.1471015,0.2917194,-2.539901
0.559758,-0.05606811,-2.302816,0.3621744,0.1121189,-2.428874,0.1471352,0.2917884,-2.539927
0.559758,-0.05606811,-2.302816,0.3621744,0.1121189,-2.428874,0.1471352,0.2917884,-2.539927
0.5368038,-0.09589452,-2.329117,0.35225,0.1001263,-2.438081,0.1472432,0.2919896,-2.539995
0.5368038,-0.09589452,-2.329117,0.35225,0.1001263,-2.438081,0.1472432,0.2919896,-2.539995
0.49625,-0.1367462,-2.353934,0.3306937,0.08201764,-2.452474,0.1472846,0.2935072,-2.54024
0.49625,-0.1367462,-2.353934,0.3306937,0.08201764,-2.452474,0.1472846,0.2935072,-2.54024
0.4498016,-0.1728244,-2.358235,0.315332,0.06769323,-2.460743,0.1475326,0.2940122,-2.540459
0.4498016,-0.1728244,-2.358235,0.315332,0.06769323,-2.460743,0.1475326,0.2940122,-2.540459
0.3758692,-0.2127113,-2.358952,0.2981352,0.05460038,-2.466667,0.1478908,0.29448,-2.540939
0.3758692,-0.2127113,-2.358952,0.2981352,0.05460038,-2.466667,0.1478908,0.29448,-2.540939
0.3758692,-0.2127113,-2.358952,0.2981352,0.05460038,-2.466667,0.1478908,0.29448,-2.540939
0.3758692,-0.2127113,-2.358952,0.2981352,0.05460038,-2.466667,0.1478908,0.29448,-2.540939
0.307492,-0.2297908,-2.354393,0.2827148,0.04629511,-2.469304,0.1483081,0.2949732,-2.541449
0.307492,-0.2297908,-2.354393,0.2827148,0.04629511,-2.469304,0.1483081,0.2949732,-2.541449
0.2366574,-0.2319731,-2.337206,0.2656276,0.038335,-2.469455,0.1487545,0.2954917,-2.542149
0.2366574,-0.2319731,-2.337206,0.2656276,0.038335,-2.469455,0.1487545,0.2954917,-2.542149
0.2366574,-0.2319731,-2.337206,0.2656276,0.038335,-2.469455,0.1487545,0.2954917,-2.542149
0.2366574,-0.2319731,-2.337206,0.2656276,0.038335,-2.469455,0.1487545,0.2954917,-2.542149
0.1273715,-0.192472,-2.332633,0.247328,0.04012062,-2.466495,0.1497283,0.297469,-2.543886
0.1273715,-0.192472,-2.332633,0.247328,0.04012062,-2.466495,0.1497283,0.297469,-2.543886
0.08026231,-0.1772311,-2.336301,0.2234422,0.04727494,-2.459043,0.1500917,0.2979132,-2.544436
0.08026231,-0.1772311,-2.336301,0.2234422,0.04727494,-2.459043,0.1500917,0.2979132,-2.544436
0.08026231,-0.1772311,-2.336301,0.2234422,0.04727494,-2.459043,0.1500917,0.2979132,-2.544436
0.08026231,-0.1772311,-2.336301,0.2234422,0.04727494,-2.459043,0.1500917,0.2979132,-2.544436
0.04055625,-0.1456893,-2.348648,0.2131098,0.0547311,-2.453086,0.1505204,0.2986007,-2.545086
0.04055625,-0.1456893,-2.348648,0.2131098,0.0547311,-2.453086,0.1505204,0.2986007,-2.545086
-0.02688681,-0.09342146,-2.319067,0.192936,0.06437478,-2.436865,0.1507257,0.2988236,-2.545241
-0.02688681,-0.09342146,-2.319067,0.192936,0.06437478,-2.436865,0.1507257,0.2988236,-2.545241
-0.08296975,0.005317712,-2.260018,0.1724405,0.07151751,-2.41499,0.1508354,0.2989087,-2.54528
-0.08296975,0.005317712,-2.260018,0.1724405,0.07151751,-2.41499,0.1508354,0.2989087,-2.54528
-0.1026796,0.07630691,-2.221117,0.1542803,0.08342185,-2.390345,0.1508628,0.2989025,-2.545244
-0.1026796,0.07630691,-2.221117,0.1542803,0.08342185,-2.390345,0.1508628,0.2989025,-2.545244
-0.1150173,0.1560695,-2.192757,0.1344629,0.1015439,-2.362161,0.1508617,0.2989238,-2.545241
-0.1150173,0.1560695,-2.192757,0.1344629,0.1015439,-2.362161,0.1508617,0.2989238,-2.545241
-0.1140174,0.2332558,-2.171086,0.1203089,0.1232589,-2.336084,0.1508636,0.2989377,-2.54524
-0.1140174,0.2332558,-2.171086,0.1203089,0.1232589,-2.336084,0.1508636,0.2989377,-2.54524
-0.1044811,0.292955,-2.157533,0.1136048,0.147494,-2.314503,0.1508363,0.2993046,-2.545201
-0.1044811,0.292955,-2.157533,0.1136048,0.147494,-2.314503,0.1508363,0.2993046,-2.545201
-0.1044811,0.292955,-2.157533,0.1136048,0.147494,-2.314503,0.1508363,0.2993046,-2.545201
-0.1044811,0.292955,-2.157533,0.1136048,0.147494,-2.314503,0.1508363,0.2993046,-2.545201
-0.1044811,0.292955,-2.157533,0.1136048,0.147494,-2.314503,0.1508363,0.2993046,-2.545201
-0.09117655,0.3478277,-2.148268,0.1116489,0.1770457,-2.292862,0.1508067,0.2994578,-2.545176
-0.09117655,0.3478277,-2.148268,0.1116489,0.1770457,-2.292862,0.1508067,0.2994578,-2.545176
-0.07438599,0.393449,-2.14523,0.1138122,0.1995224,-2.277898,0.1510248,0.2998917,-2.545287
-0.07438599,0.393449,-2.14523,0.1138122,0.1995224,-2.277898,0.1510248,0.2998917,-2.545287
-0.04482136,0.4429942,-2.147385,0.1196426,0.2208788,-2.267188,0.1513742,0.2991356,-2.54527
-0.04482136,0.4429942,-2.147385,0.1196426,0.2208788,-2.267188,0.1513742,0.2991356,-2.54527
-0.02049669,0.4771711,-2.149329,0.1268155,0.2397972,-2.259011,0.1518244,0.2979203,-2.545223
-0.02049669,0.4771711,-2.149329,0.1268155,0.2397972,-2.259011,0.1518244,0.2979203,-2.545223
0.003134804,0.5034918,-2.150175,0.1348783,0.2553231,-2.253513,0.1522543,0.2931865,-2.543912
0.003134804,0.5034918,-2.150175,0.1348783,0.2553231,-2.253513,0.1522543,0.2931865,-2.543912
0.02404422,0.5219522,-2.152967,0.1468449,0.2702706,-2.248441,0.1526628,0.2893633,-2.542982
0.02404422,0.5219522,-2.152967,0.1468449,0.2702706,-2.248441,0.1526628,0.2893633,-2.542982
0.0454244,0.5348664,-2.153042,0.1551053,0.2784609,-2.246279,0.1532026,0.2855293,-2.542205
0.0454244,0.5348664,-2.153042,0.1551053,0.2784609,-2.246279,0.1532026,0.2855293,-2.542205
0.0454244,0.5348664,-2.153042,0.1551053,0.2784609,-2.246279,0.1532026,0.2855293,-2.542205
0.0454244,0.5348664,-2.153042,0.1551053,0.2784609,-2.246279,0.1532026,0.2855293,-2.542205
0.05622642,0.5400804,-2.15175,0.1666442,0.286762,-2.243981,0.1542178,0.2775958,-2.540345
0.05622642,0.5400804,-2.15175,0.1666442,0.286762,-2.243981,0.1542178,0.2775958,-2.540345
0.07239077,0.5452651,-2.150047,0.1743864,0.2911337,-2.243983,0.154091,0.2777188,-2.540278
0.07239077,0.5452651,-2.150047,0.1743864,0.2911337,-2.243983,0.154091,0.2777188,-2.540278
0.0871221,0.5470108,-2.1472,0.1796136,0.2928171,-2.244697,0.153884,0.2779837,-2.540221
0.0871221,0.5470108,-2.1472,0.1796136,0.2928171,-2.244697,0.153884,0.2779837,-2.540221
0.1015954,0.5476572,-2.141439,0.1856823,0.2944352,-2.245131,0.1534433,0.2785382,-2.540235
0.1015954,0.5476572,-2.141439,0.1856823,0.2944352,-2.245131,0.1534433,0.2785382,-2.540235
0.1105515,0.5459148,-2.138746,0.1912951,0.2949371,-2.246086,0.1530715,0.2792493,-2.540296
0.1105515,0.5459148,-2.138746,0.1912951,0.2949371,-2.246086,0.1530715,0.2792493,-2.540296
0.117633,0.5430459,-2.135412,0.19468,0.294602,-2.24614,0.1528427,0.2796019,-2.54031
0.117633,0.5430459,-2.135412,0.19468,0.294602,-2.24614,0.1528427,0.2796019,-2.54031
0.117633,0.5430459,-2.135412,0.19468,0.294602,-2.24614,0.1528427,0.2796019,-2.54031
0.117633,0.5430459,-2.135412,0.19468,0.294602,-2.24614,0.1528427,0.2796019,-2.54031
0.1224027,0.5407301,-2.133025,0.1981321,0.2939939,-2.246135,0.1525458,0.2802246,-2.540447
0.1224027,0.5407301,-2.133025,0.1981321,0.2939939,-2.246135,0.1525458,0.2802246,-2.540447
