Hand_R, , ,Elbow_R, , ,Body, , 
0.182102,-0.5323855,-1.711081,0.1757721,-0.3299854,-1.9207,-0.0893427,-0.260899,-2.065121
0.182102,-0.5323855,-1.711081,0.1757721,-0.3299854,-1.9207,-0.0893427,-0.260899,-2.065121
0.182102,-0.5323855,-1.711081,0.1757721,-0.3299854,-1.9207,-0.0893427,-0.260899,-2.065121
0.182102,-0.5323855,-1.711081,0.1757721,-0.3299854,-1.9207,-0.0893427,-0.260899,-2.065121
0.1016682,-0.5287141,-1.700817,0.1351103,-0.3263959,-1.910038,-0.08913493,-0.2600004,-2.065194
0.1016682,-0.5287141,-1.700817,0.1351103,-0.3263959,-1.910038,-0.08913493,-0.2600004,-2.065194
0.0007467914,-0.4873563,-1.667277,0.09094346,-0.3126231,-1.882926,-0.09119377,-0.2616256,-2.062794
0.0007467914,-0.4873563,-1.667277,0.09094346,-0.3126231,-1.882926,-0.09119377,-0.2616256,-2.062794
0.0007467914,-0.4873563,-1.667277,0.09094346,-0.3126231,-1.882926,-0.09119377,-0.2616256,-2.062794
0.0007467914,-0.4873563,-1.667277,0.09094346,-0.3126231,-1.882926,-0.09119377,-0.2616256,-2.062794
-0.06203321,-0.4429514,-1.645088,0.06021306,-0.2948954,-1.863936,-0.09254501,-0.2607304,-2.060963
-0.06203321,-0.4429514,-1.645088,0.06021306,-0.2948954,-1.863936,-0.09254501,-0.2607304,-2.060963
-0.06203321,-0.4429514,-1.645088,0.06021306,-0.2948954,-1.863936,-0.09254501,-0.2607304,-2.060963
-0.06203321,-0.4429514,-1.645088,0.06021306,-0.2948954,-1.863936,-0.09254501,-0.2607304,-2.060963
-0.1151794,-0.3557834,-1.616771,0.03316312,-0.2592437,-1.840218,-0.09351817,-0.2608043,-2.055089
-0.1151794,-0.3557834,-1.616771,0.03316312,-0.2592437,-1.840218,-0.09351817,-0.2608043,-2.055089
-0.1713769,-0.2549948,-1.603185,0.0154347,-0.2129897,-1.806995,-0.09417752,-0.2628184,-2.055559
-0.1713769,-0.2549948,-1.603185,0.0154347,-0.2129897,-1.806995,-0.09417752,-0.2628184,-2.055559
-0.1713769,-0.2549948,-1.603185,0.0154347,-0.2129897,-1.806995,-0.09417752,-0.2628184,-2.055559
-0.1713769,-0.2549948,-1.603185,0.0154347,-0.2129897,-1.806995,-0.09417752,-0.2628184,-2.055559
-0.1939445,-0.1808979,-1.587163,0.0040846,-0.1737134,-1.784273,-0.09578014,-0.259895,-2.059517
-0.1939445,-0.1808979,-1.587163,0.0040846,-0.1737134,-1.784273,-0.09578014,-0.259895,-2.059517
-0.1900565,-0.0721836,-1.567226,0.0009294813,-0.1171557,-1.763741,-0.09216246,-0.2601503,-2.069258
-0.1900565,-0.0721836,-1.567226,0.0009294813,-0.1171557,-1.763741,-0.09216246,-0.2601503,-2.069258
-0.1900565,-0.0721836,-1.567226,0.0009294813,-0.1171557,-1.763741,-0.09216246,-0.2601503,-2.069258
-0.1900565,-0.0721836,-1.567226,0.0009294813,-0.1171557,-1.763741,-0.09216246,-0.2601503,-2.069258
-0.1900565,-0.0721836,-1.567226,0.0009294813,-0.1171557,-1.763741,-0.09393547,-0.261373,-2.069854
-0.1744876,0.001812349,-1.559216,0.004429992,-0.07820378,-1.754936,-0.09393547,-0.261373,-2.069854
-0.1744876,0.001812349,-1.559216,0.004429992,-0.07820378,-1.754936,-0.09393547,-0.261373,-2.069854
-0.1744876,0.001812349,-1.559216,0.004429992,-0.07820378,-1.754936,-0.09393547,-0.261373,-2.069854
-0.1744876,0.001812349,-1.559216,0.004429992,-0.07820378,-1.754936,-0.09393547,-0.261373,-2.069854
-0.1403463,0.090147,-1.558323,0.02328303,-0.02624958,-1.748404,-0.09791574,-0.246904,-2.069663
-0.1403463,0.090147,-1.558323,0.02328303,-0.02624958,-1.748404,-0.09791574,-0.246904,-2.069663
-0.0912824,0.1754358,-1.566569,0.05036119,0.02182523,-1.747224,-0.1164995,-0.2796578,-2.069327
-0.0912824,0.1754358,-1.566569,0.05036119,0.02182523,-1.747224,-0.1164995,-0.2796578,-2.069327
-0.05357609,0.2232032,-1.573434,0.0704936,0.04638626,-1.749257,-0.1043836,-0.2998046,-2.066887
-0.05357609,0.2232032,-1.573434,0.0704936,0.04638626,-1.749257,-0.1043836,-0.2998046,-2.066887
-0.05357609,0.2232032,-1.573434,0.0704936,0.04638626,-1.749257,-0.1043836,-0.2998046,-2.066887
-0.05357609,0.2232032,-1.573434,0.0704936,0.04638626,-1.749257,-0.1043836,-0.2998046,-2.066887
0.009254494,0.2744911,-1.583747,0.1066462,0.07708117,-1.759722,-0.09573731,-0.3071056,-2.066001
0.009254494,0.2744911,-1.583747,0.1066462,0.07708117,-1.759722,-0.09573731,-0.3071056,-2.066001
0.009254494,0.2744911,-1.583747,0.1066462,0.07708117,-1.759722,-0.09573731,-0.3071056,-2.066001
0.009254494,0.2744911,-1.583747,0.1066462,0.07708117,-1.759722,-0.09573731,-0.3071056,-2.066001
0.05071679,0.2980511,-1.592579,0.1247559,0.08839451,-1.763011,-0.08969932,-0.3138796,-2.063025
0.05071679,0.2980511,-1.592579,0.1247559,0.08839451,-1.763011,-0.08969932,-0.3138796,-2.063025
0.05071679,0.2980511,-1.592579,0.1247559,0.08839451,-1.763011,-0.08969932,-0.3138796,-2.063025
0.05071679,0.2980511,-1.592579,0.1247559,0.08839451,-1.763011,-0.08969932,-0.3138796,-2.063025
0.1062945,0.3266178,-1.603759,0.1416256,0.1018293,-1.767295,-0.0920154,-0.2753819,-2.061151
0.1062945,0.3266178,-1.603759,0.1416256,0.1018293,-1.767295,-0.0920154,-0.2753819,-2.061151
0.1597252,0.33626,-1.614905,0.1656113,0.1093528,-1.782014,-0.0918934,-0.2626793,-2.06357
0.1597252,0.33626,-1.614905,0.1656113,0.1093528,-1.782014,-0.0918934,-0.2626793,-2.06357
0.1597252,0.33626,-1.614905,0.1656113,0.1093528,-1.782014,-0.0918934,-0.2626793,-2.06357
0.1597252,0.33626,-1.614905,0.1656113,0.1093528,-1.782014,-0.0918934,-0.2626793,-2.06357
0.188072,0.3369322,-1.619544,0.1883761,0.1107066,-1.788736,-0.09140148,-0.2602342,-2.064735
0.188072,0.3369322,-1.619544,0.1883761,0.1107066,-1.788736,-0.09140148,-0.2602342,-2.064735
0.188072,0.3369322,-1.619544,0.1883761,0.1107066,-1.788736,-0.09140148,-0.2602342,-2.064735
0.188072,0.3369322,-1.619544,0.1883761,0.1107066,-1.788736,-0.09140148,-0.2602342,-2.064735
0.2188727,0.3349607,-1.625717,0.2035147,0.1095349,-1.793333,-0.09105971,-0.2588574,-2.065645
0.2188727,0.3349607,-1.625717,0.2035147,0.1095349,-1.793333,-0.09105971,-0.2588574,-2.065645
0.2444313,0.3300932,-1.632487,0.2176538,0.1027745,-1.800985,-0.09168568,-0.2600201,-2.065254
0.2444313,0.3300932,-1.632487,0.2176538,0.1027745,-1.800985,-0.09168568,-0.2600201,-2.065254
0.2444313,0.3300932,-1.632487,0.2176538,0.1027745,-1.800985,-0.09168568,-0.2600201,-2.065254
