Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
0.2594898,0.323744,-2.092719,0.03824908,0.172242,-2.231428,-0.05207818,0.291458,-2.472952
0.2466896,0.3679967,-2.089226,0.03728814,0.1959121,-2.218869,-0.05205652,0.2913865,-2.472752
0.2466896,0.3679967,-2.089226,0.03728814,0.1959121,-2.218869,-0.05205652,0.2913865,-2.472752
0.2283612,0.4085993,-2.084902,0.03215392,0.2208749,-2.20888,-0.05204286,0.291385,-2.47256
0.2283612,0.4085993,-2.084902,0.03215392,0.2208749,-2.20888,-0.05204286,0.291385,-2.47256
0.2063611,0.4449992,-2.083479,0.02544003,0.241816,-2.200392,-0.05199715,0.291558,-2.472444
0.2063611,0.4449992,-2.083479,0.02544003,0.241816,-2.200392,-0.05199715,0.291558,-2.472444
0.2063611,0.4449992,-2.083479,0.02544003,0.241816,-2.200392,-0.05199715,0.291558,-2.472444
0.2063611,0.4449992,-2.083479,0.02544003,0.241816,-2.200392,-0.05199715,0.291558,-2.472444
0.1771746,0.4822491,-2.079956,0.01706477,0.2593799,-2.192854,-0.0518972,0.2916697,-2.472431
0.1771746,0.4822491,-2.079956,0.01706477,0.2593799,-2.192854,-0.0518972,0.2916697,-2.472431
0.1525234,0.5124351,-2.082047,0.005501677,0.2783943,-2.185964,-0.05164574,0.2919472,-2.472539
0.1525234,0.5124351,-2.082047,0.005501677,0.2783943,-2.185964,-0.05164574,0.2919472,-2.472539
0.1309229,0.5396532,-2.085191,-0.004580414,0.2953715,-2.18008,-0.0488668,0.294413,-2.473288
0.1309229,0.5396532,-2.085191,-0.004580414,0.2953715,-2.18008,-0.0488668,0.294413,-2.473288
0.1101537,0.5612469,-2.087921,-0.01345299,0.3083537,-2.176321,-0.04369428,0.2960229,-2.472918
0.1101537,0.5612469,-2.087921,-0.01345299,0.3083537,-2.176321,-0.04369428,0.2960229,-2.472918
0.09638596,0.5704041,-2.082096,-0.02296918,0.318169,-2.173857,-0.0401681,0.2940935,-2.471992
0.09638596,0.5704041,-2.082096,-0.02296918,0.318169,-2.173857,-0.0401681,0.2940935,-2.471992
0.07543351,0.5764043,-2.075949,-0.03970845,0.3278033,-2.175288,-0.03625213,0.2912826,-2.470675
0.07543351,0.5764043,-2.075949,-0.03970845,0.3278033,-2.175288,-0.03625213,0.2912826,-2.470675
0.07543351,0.5764043,-2.075949,-0.03970845,0.3278033,-2.175288,-0.03625213,0.2912826,-2.470675
0.07543351,0.5764043,-2.075949,-0.03970845,0.3278033,-2.175288,-0.03625213,0.2912826,-2.470675
0.05043342,0.5800738,-2.070002,-0.05445388,0.3330788,-2.176936,-0.0317805,0.2864348,-2.468138
0.05043342,0.5800738,-2.070002,-0.05445388,0.3330788,-2.176936,-0.0317805,0.2864348,-2.468138
0.02339013,0.5841445,-2.063755,-0.06631858,0.3366049,-2.17769,-0.03011245,0.2840357,-2.467222
0.02339013,0.5841445,-2.063755,-0.06631858,0.3366049,-2.17769,-0.03011245,0.2840357,-2.467222
0.02339013,0.5841445,-2.063755,-0.06631858,0.3366049,-2.17769,-0.03011245,0.2840357,-2.467222
0.02339013,0.5841445,-2.063755,-0.06631858,0.3366049,-2.17769,-0.03011245,0.2840357,-2.467222
0.001811095,0.582626,-2.059471,-0.08137133,0.3385866,-2.181172,-0.03022202,0.2841261,-2.467194
0.001811095,0.582626,-2.059471,-0.08137133,0.3385866,-2.181172,-0.03022202,0.2841261,-2.467194
-0.02231093,0.5846531,-2.05393,-0.09065473,0.3403744,-2.181895,-0.03063686,0.2842793,-2.467221
-0.02231093,0.5846531,-2.05393,-0.09065473,0.3403744,-2.181895,-0.03063686,0.2842793,-2.467221
-0.03653377,0.58506,-2.04996,-0.09771919,0.3415681,-2.182495,-0.0311336,0.2846442,-2.467422
-0.03653377,0.58506,-2.04996,-0.09771919,0.3415681,-2.182495,-0.0311336,0.2846442,-2.467422
-0.04583761,0.5820635,-2.047829,-0.1071163,0.3415802,-2.185553,-0.03185679,0.2855051,-2.467813
-0.04583761,0.5820635,-2.047829,-0.1071163,0.3415802,-2.185553,-0.03185679,0.2855051,-2.467813
-0.04583761,0.5820635,-2.047829,-0.1071163,0.3415802,-2.185553,-0.03185679,0.2855051,-2.467813
