Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.03100098,-0.2084878,-2.187327,-0.1218914,0.01446118,-2.37935,-0.05952685,0.2978984,-2.478175
-0.03100098,-0.2084878,-2.187327,-0.1218914,0.01446118,-2.37935,-0.05952685,0.2978984,-2.478175
0.01388093,-0.184766,-2.179491,-0.1080667,0.01622176,-2.37666,-0.05954656,0.2978718,-2.478192
0.01388093,-0.184766,-2.179491,-0.1080667,0.01622176,-2.37666,-0.05954656,0.2978718,-2.478192
0.04798049,-0.1593033,-2.172406,-0.09547673,0.02133536,-2.372386,-0.05954771,0.2978668,-2.478196
0.04798049,-0.1593033,-2.172406,-0.09547673,0.02133536,-2.372386,-0.05954771,0.2978668,-2.478196
0.04798049,-0.1593033,-2.172406,-0.09547673,0.02133536,-2.372386,-0.05955177,0.2978745,-2.478204
0.04798049,-0.1593033,-2.172406,-0.09547673,0.02133536,-2.372386,-0.05955177,0.2978745,-2.478204
0.07832795,-0.1319756,-2.164181,-0.07923024,0.03160504,-2.363634,-0.05955177,0.2978745,-2.478204
0.07832795,-0.1319756,-2.164181,-0.07923024,0.03160504,-2.363634,-0.05955177,0.2978745,-2.478204
0.1372639,-0.08715363,-2.134463,-0.05256442,0.04097079,-2.344598,-0.05955212,0.2978747,-2.478204
0.1372639,-0.08715363,-2.134463,-0.05256442,0.04097079,-2.344598,-0.05955212,0.2978747,-2.478204
0.1743207,-0.04682405,-2.118724,-0.03581393,0.05007526,-2.329268,-0.05955158,0.2978716,-2.4782
0.1743207,-0.04682405,-2.118724,-0.03581393,0.05007526,-2.329268,-0.05955158,0.2978716,-2.4782
0.1743207,-0.04682405,-2.118724,-0.03581393,0.05007526,-2.329268,-0.05955158,0.2978716,-2.4782
0.1743207,-0.04682405,-2.118724,-0.03581393,0.05007526,-2.329268,-0.05955158,0.2978716,-2.4782
0.2008881,-0.001401637,-2.1056,-0.02102578,0.06301698,-2.312637,-0.05954906,0.2978666,-2.47818
0.2008881,-0.001401637,-2.1056,-0.02102578,0.06301698,-2.312637,-0.05954906,0.2978666,-2.47818
0.225929,0.05661511,-2.088361,-0.00419301,0.0831079,-2.290163,-0.05954361,0.2978743,-2.478147
0.225929,0.05661511,-2.088361,-0.00419301,0.0831079,-2.290163,-0.05954361,0.2978743,-2.478147
0.2419299,0.1245894,-2.060596,0.01320935,0.1038786,-2.265581,-0.05943659,0.2978757,-2.478032
0.2419299,0.1245894,-2.060596,0.01320935,0.1038786,-2.265581,-0.05943659,0.2978757,-2.478032
0.2419299,0.1245894,-2.060596,0.01320935,0.1038786,-2.265581,-0.05943659,0.2978757,-2.478032
0.2419299,0.1245894,-2.060596,0.01320935,0.1038786,-2.265581,-0.05943659,0.2978757,-2.478032
0.2460337,0.1769085,-2.04072,0.02354181,0.1209707,-2.248162,-0.05886533,0.2977788,-2.477137
0.2460337,0.1769085,-2.04072,0.02354181,0.1209707,-2.248162,-0.05886533,0.2977788,-2.477137
0.247664,0.2251786,-2.03205,0.03117481,0.1386469,-2.232264,-0.05825621,0.2977412,-2.476052
0.247664,0.2251786,-2.03205,0.03117481,0.1386469,-2.232264,-0.05825621,0.2977412,-2.476052
0.247664,0.2251786,-2.03205,0.03117481,0.1386469,-2.232264,-0.05825621,0.2977412,-2.476052
0.247664,0.2251786,-2.03205,0.03117481,0.1386469,-2.232264,-0.05825621,0.2977412,-2.476052
0.2387305,0.2832783,-2.01629,0.0363293,0.1701977,-2.207834,-0.0576808,0.2978289,-2.475287
0.2387305,0.2832783,-2.01629,0.0363293,0.1701977,-2.207834,-0.0576808,0.2978289,-2.475287
0.2256703,0.3205028,-2.008462,0.0351909,0.1914453,-2.196701,-0.05736293,0.2978808,-2.474917
0.2256703,0.3205028,-2.008462,0.0351909,0.1914453,-2.196701,-0.05736293,0.2978808,-2.474917
0.20516,0.3680542,-2.000905,0.03167403,0.2136931,-2.187382,-0.05711583,0.2979261,-2.474688
0.20516,0.3680542,-2.000905,0.03167403,0.2136931,-2.187382,-0.05711583,0.2979261,-2.474688
0.20516,0.3680542,-2.000905,0.03167403,0.2136931,-2.187382,-0.05711583,0.2979261,-2.474688
0.20516,0.3680542,-2.000905,0.03167403,0.2136931,-2.187382,-0.05711583,0.2979261,-2.474688
0.1842124,0.4105708,-1.995498,0.02520685,0.2381606,-2.179463,-0.05689291,0.2982496,-2.474546
0.1842124,0.4105708,-1.995498,0.02520685,0.2381606,-2.179463,-0.05689291,0.2982496,-2.474546
0.1629192,0.448262,-1.990866,0.01818658,0.2601009,-2.171353,-0.0532389,0.2980733,-2.47444
0.1629192,0.448262,-1.990866,0.01818658,0.2601009,-2.171353,-0.0532389,0.2980733,-2.47444
0.1629192,0.448262,-1.990866,0.01818658,0.2601009,-2.171353,-0.0532389,0.2980733,-2.47444
0.1403509,0.4804532,-1.988278,0.008733299,0.2791701,-2.164762,-0.04389546,0.2947549,-2.473275
0.1403509,0.4804532,-1.988278,0.008733299,0.2791701,-2.164762,-0.04389546,0.2947549,-2.473275
0.1403509,0.4804532,-1.988278,0.008733299,0.2791701,-2.164762,-0.04389546,0.2947549,-2.473275
0.1403509,0.4804532,-1.988278,0.008733299,0.2791701,-2.164762,-0.04389546,0.2947549,-2.473275
0.1403509,0.4804532,-1.988278,0.008733299,0.2791701,-2.164762,-0.04389546,0.2947549,-2.473275
0.1403509,0.4804532,-1.988278,0.008733299,0.2791701,-2.164762,-0.04389546,0.2947549,-2.473275
0.1197594,0.5069923,-1.987391,-0.002448046,0.2969637,-2.158695,-0.03714068,0.291544,-2.471118
0.1197594,0.5069923,-1.987391,-0.002448046,0.2969637,-2.158695,-0.03714068,0.291544,-2.471118
0.1018613,0.5249409,-1.988166,-0.01254767,0.3094271,-2.155288,-0.03190523,0.2886811,-2.469297
0.1018613,0.5249409,-1.988166,-0.01254767,0.3094271,-2.155288,-0.03190523,0.2886811,-2.469297
0.08380511,0.5321031,-1.988712,-0.02179826,0.3161188,-2.15683,-0.02911183,0.287246,-2.468546
0.08380511,0.5321031,-1.988712,-0.02179826,0.3161188,-2.15683,-0.02911183,0.287246,-2.468546
0.08380511,0.5321031,-1.988712,-0.02179826,0.3161188,-2.15683,-0.02911183,0.287246,-2.468546
0.08380511,0.5321031,-1.988712,-0.02179826,0.3161188,-2.15683,-0.02911183,0.287246,-2.468546
0.06283287,0.5377592,-1.989184,-0.03263213,0.3214373,-2.158632,-0.02686192,0.2859494,-2.467858
0.06283287,0.5377592,-1.989184,-0.03263213,0.3214373,-2.158632,-0.02686192,0.2859494,-2.467858
0.04087446,0.5405036,-1.991647,-0.04892061,0.3261842,-2.162884,-0.02495594,0.2843652,-2.466906
0.04087446,0.5405036,-1.991647,-0.04892061,0.3261842,-2.162884,-0.02495594,0.2843652,-2.466906
0.01475444,0.5452608,-1.99308,-0.0601971,0.3294141,-2.165403,-0.02350484,0.283125,-2.466057
0.01475444,0.5452608,-1.99308,-0.0601971,0.3294141,-2.165403,-0.02350484,0.283125,-2.466057
-0.00304169,0.5474694,-1.993569,-0.07034276,0.3317029,-2.167563,-0.02427805,0.2839567,-2.466525
-0.00304169,0.5474694,-1.993569,-0.07034276,0.3317029,-2.167563,-0.02427805,0.2839567,-2.466525
-0.00304169,0.5474694,-1.993569,-0.07034276,0.3317029,-2.167563,-0.02427805,0.2839567,-2.466525
-0.00304169,0.5474694,-1.993569,-0.07034276,0.3317029,-2.167563,-0.02427805,0.2839567,-2.466525
-0.01901744,0.5474937,-1.995222,-0.08249287,0.3331756,-2.171397,-0.0259844,0.285489,-2.46769
-0.01901744,0.5474937,-1.995222,-0.08249287,0.3331756,-2.171397,-0.0259844,0.285489,-2.46769
