Hand_L, , ,Hand_R, , 
-0.2649404,-0.05901252,-1.228006,0.02857179,0.3169172,-1.366905
-0.2649404,-0.05901252,-1.228006,0.02857179,0.3169172,-1.366905
-0.2672548,0.01447442,-1.242335,0.02445733,0.2822905,-1.328463
-0.2672548,0.01447442,-1.242335,0.02445733,0.2822905,-1.328463
-0.2672548,0.01447442,-1.242335,0.02445733,0.2822905,-1.328463
-0.2672548,0.01447442,-1.242335,0.02445733,0.2822905,-1.328463
-0.2654074,0.07948853,-1.254126,0.02996343,0.2322107,-1.282363
-0.2654074,0.07948853,-1.254126,0.02996343,0.2322107,-1.282363
-0.258146,0.1457267,-1.278893,0.0351157,0.1513029,-1.248913
-0.258146,0.1457267,-1.278893,0.0351157,0.1513029,-1.248913
-0.2560793,0.2032115,-1.307337,0.03554208,0.06466498,-1.278055
-0.2560793,0.2032115,-1.307337,0.03554208,0.06466498,-1.278055
-0.2560793,0.2032115,-1.307337,0.03554208,0.06466498,-1.278055
-0.2560793,0.2032115,-1.307337,0.03554208,0.06466498,-1.278055
-0.2422807,0.2532367,-1.347781,0.07160731,-0.04396001,-1.273827
-0.2422807,0.2532367,-1.347781,0.07160731,-0.04396001,-1.273827
-0.2253521,0.2893548,-1.393326,0.08089887,-0.1156562,-1.297022
-0.2253521,0.2893548,-1.393326,0.08089887,-0.1156562,-1.297022
-0.2073865,0.3204385,-1.436855,0.07993535,-0.2087947,-1.311413
-0.2073865,0.3204385,-1.436855,0.07993535,-0.2087947,-1.311413
-0.2073865,0.3204385,-1.436855,0.07993535,-0.2087947,-1.311413
-0.2073865,0.3204385,-1.436855,0.07993535,-0.2087947,-1.311413
-0.1932764,0.3454412,-1.476317,0.07653522,-0.260547,-1.346811
-0.1932764,0.3454412,-1.476317,0.07653522,-0.260547,-1.346811
-0.1932764,0.3454412,-1.476317,0.07653522,-0.260547,-1.346811
-0.1932764,0.3454412,-1.476317,0.07653522,-0.260547,-1.346811
-0.1772563,0.3576864,-1.510941,0.0788725,-0.3002164,-1.396585
