Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.3931782,-0.02551564,-2.223835,-0.2286549,0.04842396,-2.464347,-0.09288466,0.3046774,-2.566002
-0.4231583,0.03183833,-2.212401,-0.246844,0.07020904,-2.455348,-0.09290881,0.3046739,-2.566077
-0.4231583,0.03183833,-2.212401,-0.246844,0.07020904,-2.455348,-0.09290881,0.3046739,-2.566077
-0.4231583,0.03183833,-2.212401,-0.246844,0.07020904,-2.455348,-0.09290881,0.3046739,-2.566077
-0.4231583,0.03183833,-2.212401,-0.246844,0.07020904,-2.455348,-0.09290881,0.3046739,-2.566077
-0.443852,0.09678996,-2.202647,-0.2588146,0.09548289,-2.442578,-0.09292346,0.3046618,-2.566117
-0.443852,0.09678996,-2.202647,-0.2588146,0.09548289,-2.442578,-0.09292346,0.3046618,-2.566117
-0.443852,0.09678996,-2.202647,-0.2588146,0.09548289,-2.442578,-0.09292346,0.3046618,-2.566117
-0.4579551,0.161525,-2.190934,-0.2686277,0.1238076,-2.423726,-0.09292961,0.3046707,-2.566141
-0.4579551,0.161525,-2.190934,-0.2686277,0.1238076,-2.423726,-0.09292961,0.3046707,-2.566141
-0.4579551,0.161525,-2.190934,-0.2686277,0.1238076,-2.423726,-0.09292961,0.3046707,-2.566141
-0.4579551,0.161525,-2.190934,-0.2686277,0.1238076,-2.423726,-0.09292961,0.3046707,-2.566141
-0.454623,0.2883528,-2.169556,-0.2781388,0.1678205,-2.393895,-0.09293699,0.3047106,-2.56619
-0.454623,0.2883528,-2.169556,-0.2781388,0.1678205,-2.393895,-0.09293699,0.3047106,-2.56619
-0.4380898,0.3530366,-2.157542,-0.2802125,0.2021873,-2.373245,-0.09295491,0.3047476,-2.566216
-0.4380898,0.3530366,-2.157542,-0.2802125,0.2021873,-2.373245,-0.09295491,0.3047476,-2.566216
-0.4121476,0.4126794,-2.144347,-0.2759519,0.2352283,-2.351239,-0.09299334,0.3047864,-2.566267
-0.4121476,0.4126794,-2.144347,-0.2759519,0.2352283,-2.351239,-0.09299334,0.3047864,-2.566267
-0.3834802,0.462037,-2.134195,-0.2705431,0.2603691,-2.334082,-0.09301225,0.3047703,-2.566222
-0.3834802,0.462037,-2.134195,-0.2705431,0.2603691,-2.334082,-0.09301225,0.3047703,-2.566222
-0.3459544,0.5084458,-2.121917,-0.2620882,0.284889,-2.316144,-0.09310085,0.3044715,-2.565855
-0.3459544,0.5084458,-2.121917,-0.2620882,0.284889,-2.316144,-0.09310085,0.3044715,-2.565855
-0.2988288,0.5456424,-2.114379,-0.2490446,0.306439,-2.296809,-0.09320132,0.3042687,-2.565568
-0.2988288,0.5456424,-2.114379,-0.2490446,0.306439,-2.296809,-0.09320132,0.3042687,-2.565568
-0.2988288,0.5456424,-2.114379,-0.2490446,0.306439,-2.296809,-0.09320132,0.3042687,-2.565568
-0.2988288,0.5456424,-2.114379,-0.2490446,0.306439,-2.296809,-0.09320132,0.3042687,-2.565568
-0.2527575,0.5597462,-2.100708,-0.2376797,0.3182484,-2.288438,-0.09324762,0.3042005,-2.565462
-0.2527575,0.5597462,-2.100708,-0.2376797,0.3182484,-2.288438,-0.09324762,0.3042005,-2.565462
-0.2057857,0.5684572,-2.092443,-0.2224363,0.3275619,-2.280134,-0.09326404,0.3042027,-2.565448
-0.2057857,0.5684572,-2.092443,-0.2224363,0.3275619,-2.280134,-0.09326404,0.3042027,-2.565448
-0.164221,0.5807023,-2.096968,-0.2009165,0.3365687,-2.270251,-0.0932702,0.3042115,-2.565448
-0.164221,0.5807023,-2.096968,-0.2009165,0.3365687,-2.270251,-0.0932702,0.3042115,-2.565448
-0.1301119,0.5897083,-2.103348,-0.1860894,0.341435,-2.26415,-0.09327648,0.3042104,-2.565435
-0.1301119,0.5897083,-2.103348,-0.1860894,0.341435,-2.26415,-0.09327648,0.3042104,-2.565435
-0.09050469,0.5906467,-2.107205,-0.1721126,0.3445878,-2.259062,-0.09331116,0.3041728,-2.565391
-0.09050469,0.5906467,-2.107205,-0.1721126,0.3445878,-2.259062,-0.09331116,0.3041728,-2.565391
-0.0596278,0.5882864,-2.112044,-0.1516048,0.3442799,-2.253126,-0.09345082,0.3039225,-2.565271
-0.0596278,0.5882864,-2.112044,-0.1516048,0.3442799,-2.253126,-0.09345082,0.3039225,-2.565271
-0.0596278,0.5882864,-2.112044,-0.1516048,0.3442799,-2.253126,-0.09345082,0.3039225,-2.565271
-0.0596278,0.5882864,-2.112044,-0.1516048,0.3442799,-2.253126,-0.09345082,0.3039225,-2.565271
-0.03442801,0.5849893,-2.117994,-0.1427106,0.3436615,-2.250729,-0.09442986,0.2963738,-2.563489
-0.03442801,0.5849893,-2.117994,-0.1427106,0.3436615,-2.250729,-0.09442986,0.2963738,-2.563489
-0.01143468,0.577949,-2.122329,-0.1328767,0.3405846,-2.248401,-0.09490378,0.2892739,-2.561974
-0.01143468,0.577949,-2.122329,-0.1328767,0.3405846,-2.248401,-0.09490378,0.2892739,-2.561974
0.003494728,0.5709096,-2.123929,-0.1254071,0.3372286,-2.246585,-0.09511016,0.2841555,-2.560957
0.003494728,0.5709096,-2.123929,-0.1254071,0.3372286,-2.246585,-0.09511016,0.2841555,-2.560957
