Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.4266066,0.2165076,-2.160788,-0.2676269,0.1388034,-2.415995,-0.09436181,0.2809875,-2.559566
-0.4266066,0.2165076,-2.160788,-0.2676269,0.1388034,-2.415995,-0.09436181,0.2809875,-2.559566
-0.4145787,0.2697686,-2.148841,-0.2695748,0.163441,-2.393454,-0.09440064,0.281054,-2.559591
-0.4145787,0.2697686,-2.148841,-0.2695748,0.163441,-2.393454,-0.09440064,0.281054,-2.559591
-0.4145787,0.2697686,-2.148841,-0.2695748,0.163441,-2.393454,-0.09440064,0.281054,-2.559591
-0.4145787,0.2697686,-2.148841,-0.2695748,0.163441,-2.393454,-0.09440064,0.281054,-2.559591
-0.4145787,0.2697686,-2.148841,-0.2695748,0.163441,-2.393454,-0.09440064,0.281054,-2.559591
-0.3907749,0.3246863,-2.134147,-0.2714072,0.1834719,-2.37491,-0.09442031,0.2810766,-2.559573
-0.3907749,0.3246863,-2.134147,-0.2714072,0.1834719,-2.37491,-0.09442031,0.2810766,-2.559573
-0.3629388,0.37371,-2.124579,-0.2692789,0.1996259,-2.359472,-0.0944378,0.2811024,-2.559581
-0.3629388,0.37371,-2.124579,-0.2692789,0.1996259,-2.359472,-0.0944378,0.2811024,-2.559581
-0.3327046,0.4123344,-2.11613,-0.2638274,0.2202329,-2.34109,-0.09451729,0.2813212,-2.559645
-0.3327046,0.4123344,-2.11613,-0.2638274,0.2202329,-2.34109,-0.09451729,0.2813212,-2.559645
-0.3029235,0.4406653,-2.109348,-0.2559528,0.2384016,-2.326767,-0.09456054,0.2814222,-2.559641
-0.3029235,0.4406653,-2.109348,-0.2559528,0.2384016,-2.326767,-0.09456054,0.2814222,-2.559641
-0.2630954,0.471143,-2.106483,-0.2466743,0.2515464,-2.316026,-0.09458897,0.2814399,-2.559634
-0.2630954,0.471143,-2.106483,-0.2466743,0.2515464,-2.316026,-0.09458897,0.2814399,-2.559634
-0.2287984,0.4894385,-2.104174,-0.2327698,0.2640592,-2.304992,-0.0946551,0.2815378,-2.559637
-0.2287984,0.4894385,-2.104174,-0.2327698,0.2640592,-2.304992,-0.0946551,0.2815378,-2.559637
-0.2287984,0.4894385,-2.104174,-0.2327698,0.2640592,-2.304992,-0.0946551,0.2815378,-2.559637
-0.2287984,0.4894385,-2.104174,-0.2327698,0.2640592,-2.304992,-0.0946551,0.2815378,-2.559637
-0.1911376,0.5078319,-2.102784,-0.2169417,0.2753787,-2.292294,-0.09473987,0.2816639,-2.559657
-0.1911376,0.5078319,-2.102784,-0.2169417,0.2753787,-2.292294,-0.09473987,0.2816639,-2.559657
-0.154893,0.5181044,-2.102978,-0.2069392,0.2817817,-2.284595,-0.09486645,0.2820178,-2.5598
-0.154893,0.5181044,-2.102978,-0.2069392,0.2817817,-2.284595,-0.09486645,0.2820178,-2.5598
-0.1274689,0.525941,-2.105985,-0.1943471,0.2876584,-2.277163,-0.09500886,0.2821976,-2.560013
-0.1274689,0.525941,-2.105985,-0.1943471,0.2876584,-2.277163,-0.09500886,0.2821976,-2.560013
-0.1022386,0.5261734,-2.107575,-0.1827567,0.2901487,-2.273242,-0.09529078,0.2829541,-2.560509
-0.1022386,0.5261734,-2.107575,-0.1827567,0.2901487,-2.273242,-0.09529078,0.2829541,-2.560509
-0.07389818,0.5240397,-2.108923,-0.1709186,0.2920352,-2.269294,-0.09553079,0.2831459,-2.560896
-0.07389818,0.5240397,-2.108923,-0.1709186,0.2920352,-2.269294,-0.09553079,0.2831459,-2.560896
-0.05678832,0.5228107,-2.109381,-0.1583874,0.2923576,-2.265412,-0.09594698,0.2845151,-2.562238
-0.05678832,0.5228107,-2.109381,-0.1583874,0.2923576,-2.265412,-0.09594698,0.2845151,-2.562238
-0.0417284,0.5212518,-2.10817,-0.1464801,0.2916431,-2.261815,-0.09631693,0.2871028,-2.564482
-0.0417284,0.5212518,-2.10817,-0.1464801,0.2916431,-2.261815,-0.09631693,0.2871028,-2.564482
-0.0417284,0.5212518,-2.10817,-0.1464801,0.2916431,-2.261815,-0.09631693,0.2871028,-2.564482
