Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.4407745,-0.1451728,-2.307636,0.3103837,0.07153885,-2.436316,0.1484657,0.2904613,-2.544085
0.4407745,-0.1451728,-2.307636,0.3103837,0.07153885,-2.436316,0.1484657,0.2904613,-2.544085
0.3710665,-0.1813578,-2.310297,0.2938816,0.05887539,-2.443002,0.1485768,0.2907195,-2.544112
0.3710665,-0.1813578,-2.310297,0.2938816,0.05887539,-2.443002,0.1485768,0.2907195,-2.544112
0.3020141,-0.1980252,-2.306467,0.2752996,0.05026739,-2.447236,0.1486852,0.2909225,-2.544158
0.3020141,-0.1980252,-2.306467,0.2752996,0.05026739,-2.447236,0.1486852,0.2909225,-2.544158
0.3020141,-0.1980252,-2.306467,0.2752996,0.05026739,-2.447236,0.1486852,0.2909225,-2.544158
0.3020141,-0.1980252,-2.306467,0.2752996,0.05026739,-2.447236,0.1486852,0.2909225,-2.544158
0.2283878,-0.2029874,-2.280477,0.2479616,0.03759043,-2.447571,0.1488999,0.2911818,-2.544389
0.2283878,-0.2029874,-2.280477,0.2479616,0.03759043,-2.447571,0.1488999,0.2911818,-2.544389
0.1717427,-0.1915877,-2.262446,0.2343899,0.0326835,-2.446957,0.1491499,0.2914045,-2.544733
0.1717427,-0.1915877,-2.262446,0.2343899,0.0326835,-2.446957,0.1491499,0.2914045,-2.544733
0.122606,-0.1631622,-2.259803,0.2271773,0.03373061,-2.446355,0.1494771,0.2918099,-2.545185
0.122606,-0.1631622,-2.259803,0.2271773,0.03373061,-2.446355,0.1494771,0.2918099,-2.545185
0.08478294,-0.1305535,-2.252119,0.2179932,0.03865769,-2.443106,0.1501281,0.2923788,-2.545955
0.08478294,-0.1305535,-2.252119,0.2179932,0.03865769,-2.443106,0.1501281,0.2923788,-2.545955
0.03347015,-0.06969915,-2.227122,0.2009449,0.05219156,-2.430364,0.1506032,0.2929965,-2.546607
0.03347015,-0.06969915,-2.227122,0.2009449,0.05219156,-2.430364,0.1506032,0.2929965,-2.546607
-0.0235962,0.001542234,-2.205312,0.1820368,0.06556652,-2.412507,0.1508815,0.2933769,-2.546912
-0.0235962,0.001542234,-2.205312,0.1820368,0.06556652,-2.412507,0.1508815,0.2933769,-2.546912
-0.05846697,0.07065278,-2.180824,0.1623926,0.08276588,-2.388786,0.150907,0.2933967,-2.546903
-0.05846697,0.07065278,-2.180824,0.1623926,0.08276588,-2.388786,0.150907,0.2933967,-2.546903
-0.07985089,0.1358273,-2.168215,0.1461695,0.1074426,-2.361457,0.1509272,0.2934276,-2.546833
-0.07985089,0.1358273,-2.168215,0.1461695,0.1074426,-2.361457,0.1509272,0.2934276,-2.546833
-0.07985089,0.1358273,-2.168215,0.1461695,0.1074426,-2.361457,0.1509272,0.2934276,-2.546833
-0.07985089,0.1358273,-2.168215,0.1461695,0.1074426,-2.361457,0.1509272,0.2934276,-2.546833
-0.09379604,0.2166451,-2.151672,0.1309699,0.128937,-2.337001,0.15093,0.2934867,-2.54679
-0.09379604,0.2166451,-2.151672,0.1309699,0.128937,-2.337001,0.15093,0.2934867,-2.54679
-0.09617422,0.2908765,-2.138016,0.1158854,0.1558459,-2.312246,0.1508596,0.2937778,-2.546713
-0.09617422,0.2908765,-2.138016,0.1158854,0.1558459,-2.312246,0.1508596,0.2937778,-2.546713
-0.09277701,0.3354401,-2.13929,0.1112719,0.1761901,-2.297702,0.1508191,0.2938032,-2.546592
-0.09277701,0.3354401,-2.13929,0.1112719,0.1761901,-2.297702,0.1508191,0.2938032,-2.546592
-0.08314766,0.3793459,-2.139384,0.1091877,0.1958283,-2.286294,0.1508104,0.2931148,-2.546116
-0.08314766,0.3793459,-2.139384,0.1091877,0.1958283,-2.286294,0.1508104,0.2931148,-2.546116
-0.08314766,0.3793459,-2.139384,0.1091877,0.1958283,-2.286294,0.1508104,0.2931148,-2.546116
-0.06692669,0.4250751,-2.13829,0.1092319,0.2189936,-2.271937,0.1507992,0.2863099,-2.544012
-0.06692669,0.4250751,-2.13829,0.1092319,0.2189936,-2.271937,0.1507992,0.2863099,-2.544012
-0.06692669,0.4250751,-2.13829,0.1092319,0.2189936,-2.271937,0.1507992,0.2863099,-2.544012
-0.06692669,0.4250751,-2.13829,0.1092319,0.2189936,-2.271937,0.1507992,0.2863099,-2.544012
-0.05302705,0.4483151,-2.141377,0.1123285,0.2315318,-2.265917,0.1506334,0.279891,-2.541955
-0.05302705,0.4483151,-2.141377,0.1123285,0.2315318,-2.265917,0.1506334,0.279891,-2.541955
-0.0322001,0.4750381,-2.143974,0.1183217,0.2442701,-2.259822,0.1504135,0.2746,-2.540343
-0.0322001,0.4750381,-2.143974,0.1183217,0.2442701,-2.259822,0.1504135,0.2746,-2.540343
-0.01422335,0.4930327,-2.148453,0.1254268,0.2548813,-2.256048,0.1501656,0.2713136,-2.539089
-0.01422335,0.4930327,-2.148453,0.1254268,0.2548813,-2.256048,0.1501656,0.2713136,-2.539089
0.004157625,0.5068963,-2.149407,0.1324855,0.2625779,-2.253927,0.1499764,0.2694945,-2.538185
0.004157625,0.5068963,-2.149407,0.1324855,0.2625779,-2.253927,0.1499764,0.2694945,-2.538185
0.02084585,0.514935,-2.150315,0.1415941,0.26829,-2.252196,0.1498234,0.267712,-2.53735
0.02084585,0.514935,-2.150315,0.1415941,0.26829,-2.252196,0.1498234,0.267712,-2.53735
0.0392153,0.520507,-2.150614,0.1529074,0.2731249,-2.251841,0.14991,0.2631001,-2.535578
0.0392153,0.520507,-2.150614,0.1529074,0.2731249,-2.251841,0.14991,0.2631001,-2.535578
0.05153,0.5232956,-2.151476,0.1649821,0.2769258,-2.252009,0.1499068,0.2598698,-2.534177
0.05153,0.5232956,-2.151476,0.1649821,0.2769258,-2.252009,0.1499068,0.2598698,-2.534177
0.05153,0.5232956,-2.151476,0.1649821,0.2769258,-2.252009,0.1499068,0.2598698,-2.534177
0.05153,0.5232956,-2.151476,0.1649821,0.2769258,-2.252009,0.1499068,0.2598698,-2.534177
0.06832648,0.5257835,-2.1503,0.1747,0.2792722,-2.252759,0.150104,0.2578422,-2.533335
0.06832648,0.5257835,-2.1503,0.1747,0.2792722,-2.252759,0.150104,0.2578422,-2.533335
0.08284416,0.5251797,-2.147299,0.1834942,0.2805226,-2.254087,0.1499608,0.2601869,-2.533853
0.08284416,0.5251797,-2.147299,0.1834942,0.2805226,-2.254087,0.1499608,0.2601869,-2.533853
0.09667084,0.5247994,-2.145837,0.191435,0.2809393,-2.255079,0.1497606,0.2644322,-2.535184
