Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
-0.03083132,0.4136487,-2.118156,0.1419099,0.2215092,-2.270388,0.1344507,0.2893633,-2.553194
-0.03083132,0.4136487,-2.118156,0.1419099,0.2215092,-2.270388,0.1344507,0.2893633,-2.553194
-0.03083132,0.4136487,-2.118156,0.1419099,0.2215092,-2.270388,0.1344507,0.2893633,-2.553194
-0.03083132,0.4136487,-2.118156,0.1419099,0.2215092,-2.270388,0.1344507,0.2893633,-2.553194
-0.01214106,0.4540346,-2.115686,0.1475878,0.2457467,-2.259388,0.1345832,0.2896612,-2.553161
-0.01214106,0.4540346,-2.115686,0.1475878,0.2457467,-2.259388,0.1345832,0.2896612,-2.553161
0.004943932,0.4759601,-2.115825,0.1508529,0.255206,-2.25513,0.1346964,0.2895575,-2.553109
0.004943932,0.4759601,-2.115825,0.1508529,0.255206,-2.25513,0.1346964,0.2895575,-2.553109
0.004943932,0.4759601,-2.115825,0.1508529,0.255206,-2.25513,0.1346964,0.2895575,-2.553109
0.004943932,0.4759601,-2.115825,0.1508529,0.255206,-2.25513,0.1346964,0.2895575,-2.553109
0.01992004,0.4936416,-2.117179,0.1558814,0.2663127,-2.250885,0.1348953,0.2893452,-2.552997
0.01992004,0.4936416,-2.117179,0.1558814,0.2663127,-2.250885,0.1348953,0.2893452,-2.552997
0.03677278,0.5116256,-2.118799,0.163121,0.27766,-2.246873,0.1356105,0.2880944,-2.552233
0.03677278,0.5116256,-2.118799,0.163121,0.27766,-2.246873,0.1356105,0.2880944,-2.552233
0.03677278,0.5116256,-2.118799,0.163121,0.27766,-2.246873,0.1356105,0.2880944,-2.552233
0.03677278,0.5116256,-2.118799,0.163121,0.27766,-2.246873,0.1356105,0.2880944,-2.552233
0.05315593,0.5238673,-2.121875,0.1680985,0.2834324,-2.245007,0.1362422,0.2866804,-2.551479
0.05315593,0.5238673,-2.121875,0.1680985,0.2834324,-2.245007,0.1362422,0.2866804,-2.551479
0.06688618,0.5339459,-2.127994,0.1756951,0.2898733,-2.244228,0.136559,0.2872667,-2.55145
0.06688618,0.5339459,-2.127994,0.1756951,0.2898733,-2.244228,0.136559,0.2872667,-2.55145
0.06688618,0.5339459,-2.127994,0.1756951,0.2898733,-2.244228,0.136559,0.2872667,-2.55145
0.06688618,0.5339459,-2.127994,0.1756951,0.2898733,-2.244228,0.136559,0.2872667,-2.55145
0.07889604,0.5397797,-2.130695,0.1824397,0.2940747,-2.244784,0.1369476,0.2882489,-2.55171
0.07889604,0.5397797,-2.130695,0.1824397,0.2940747,-2.244784,0.1369476,0.2882489,-2.55171
0.07889604,0.5397797,-2.130695,0.1824397,0.2940747,-2.244784,0.1369476,0.2882489,-2.55171
