Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
-0.04714932,-0.003520504,-2.223252,0.1674253,0.06524998,-2.41457,0.1501743,0.2933849,-2.554016
-0.07027023,0.0584868,-2.195842,0.1496506,0.08338779,-2.39173,0.1501957,0.2934794,-2.553869
-0.07027023,0.0584868,-2.195842,0.1496506,0.08338779,-2.39173,0.1501957,0.2934794,-2.553869
-0.07027023,0.0584868,-2.195842,0.1496506,0.08338779,-2.39173,0.1501957,0.2934794,-2.553869
-0.07027023,0.0584868,-2.195842,0.1496506,0.08338779,-2.39173,0.1501957,0.2934794,-2.553869
-0.09107982,0.2158473,-2.144886,0.1250321,0.1300284,-2.337523,0.150157,0.2937129,-2.55371
-0.09107982,0.2158473,-2.144886,0.1250321,0.1300284,-2.337523,0.150157,0.2937129,-2.55371
-0.09333363,0.2887166,-2.125102,0.1122865,0.1627654,-2.306139,0.150124,0.2938776,-2.553421
-0.09333363,0.2887166,-2.125102,0.1122865,0.1627654,-2.306139,0.150124,0.2938776,-2.553421
-0.09333363,0.2887166,-2.125102,0.1122865,0.1627654,-2.306139,0.150124,0.2938776,-2.553421
-0.09333363,0.2887166,-2.125102,0.1122865,0.1627654,-2.306139,0.150124,0.2938776,-2.553421
-0.08902755,0.3329869,-2.119778,0.1086884,0.1842239,-2.290166,0.1499911,0.2940046,-2.552794
-0.08902755,0.3329869,-2.119778,0.1086884,0.1842239,-2.290166,0.1499911,0.2940046,-2.552794
-0.07692458,0.3774914,-2.115726,0.1090258,0.2026762,-2.276861,0.1497815,0.2939894,-2.551803
-0.07692458,0.3774914,-2.115726,0.1090258,0.2026762,-2.276861,0.1497815,0.2939894,-2.551803
-0.05574847,0.4174661,-2.110457,0.1127852,0.2220689,-2.264449,0.148701,0.2948073,-2.549413
-0.05574847,0.4174661,-2.110457,0.1127852,0.2220689,-2.264449,0.148701,0.2948073,-2.549413
-0.03944921,0.442544,-2.107609,0.1163362,0.2343143,-2.258365,0.1483683,0.2942947,-2.548393
-0.03944921,0.442544,-2.107609,0.1163362,0.2343143,-2.258365,0.1483683,0.2942947,-2.548393
-0.03944921,0.442544,-2.107609,0.1163362,0.2343143,-2.258365,0.1483683,0.2942947,-2.548393
-0.03944921,0.442544,-2.107609,0.1163362,0.2343143,-2.258365,0.1483683,0.2942947,-2.548393
-0.01914153,0.4665993,-2.097085,0.1209813,0.247524,-2.250359,0.1482801,0.2937977,-2.547706
-0.01914153,0.4665993,-2.097085,0.1209813,0.247524,-2.250359,0.1482801,0.2937977,-2.547706
-0.01914153,0.4665993,-2.097085,0.1209813,0.247524,-2.250359,0.1482801,0.2937977,-2.547706
-0.002182219,0.4797603,-2.089203,0.1278418,0.2576092,-2.244107,0.1482514,0.2924247,-2.546735
-0.002182219,0.4797603,-2.089203,0.1278418,0.2576092,-2.244107,0.1482514,0.2924247,-2.546735
0.01824966,0.4891064,-2.080846,0.1343625,0.2637758,-2.239296,0.1478831,0.2894976,-2.545216
0.01824966,0.4891064,-2.080846,0.1343625,0.2637758,-2.239296,0.1478831,0.2894976,-2.545216
0.03856653,0.4957685,-2.074857,0.1419574,0.2683738,-2.235668,0.1474671,0.2868508,-2.543885
0.03856653,0.4957685,-2.074857,0.1419574,0.2683738,-2.235668,0.1474671,0.2868508,-2.543885
0.03856653,0.4957685,-2.074857,0.1419574,0.2683738,-2.235668,0.1474671,0.2868508,-2.543885
0.03856653,0.4957685,-2.074857,0.1419574,0.2683738,-2.235668,0.1474671,0.2868508,-2.543885
0.05210607,0.49716,-2.070987,0.1480165,0.2707634,-2.233459,0.1471671,0.2844767,-2.542778
0.05210607,0.49716,-2.070987,0.1480165,0.2707634,-2.233459,0.1471671,0.2844767,-2.542778
0.0656412,0.4961441,-2.069777,0.1533599,0.2714761,-2.232432,0.1471065,0.2845667,-2.542659
0.0656412,0.4961441,-2.069777,0.1533599,0.2714761,-2.232432,0.1471065,0.2845667,-2.542659
0.07516965,0.4947398,-2.069314,0.1584267,0.2719746,-2.232691,0.1470593,0.2848505,-2.542557
0.07516965,0.4947398,-2.069314,0.1584267,0.2719746,-2.232691,0.1470593,0.2848505,-2.542557
