Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.2960243,0.3327527,-2.074206,-0.2381802,0.1875878,-2.329145,-0.07446463,0.2896283,-2.54409
-0.2960243,0.3327527,-2.074206,-0.2381802,0.1875878,-2.329145,-0.07446463,0.2896283,-2.54409
-0.2806064,0.3618871,-2.069178,-0.2334145,0.2013314,-2.316971,-0.07446706,0.2896268,-2.544089
-0.2806064,0.3618871,-2.069178,-0.2334145,0.2013314,-2.316971,-0.07446706,0.2896268,-2.544089
-0.2657021,0.3870932,-2.068454,-0.2265952,0.2154706,-2.305956,-0.07447454,0.2896271,-2.544089
-0.2657021,0.3870932,-2.068454,-0.2265952,0.2154706,-2.305956,-0.07447454,0.2896271,-2.544089
-0.25064,0.4113295,-2.066035,-0.2176223,0.2285841,-2.294108,-0.0744909,0.2896824,-2.544112
-0.25064,0.4113295,-2.066035,-0.2176223,0.2285841,-2.294108,-0.0744909,0.2896824,-2.544112
-0.25064,0.4113295,-2.066035,-0.2176223,0.2285841,-2.294108,-0.0744909,0.2896824,-2.544112
-0.25064,0.4113295,-2.066035,-0.2176223,0.2285841,-2.294108,-0.0744909,0.2896824,-2.544112
-0.2269275,0.4403837,-2.062498,-0.209372,0.2414782,-2.282911,-0.07459131,0.2898366,-2.544222
-0.2269275,0.4403837,-2.062498,-0.209372,0.2414782,-2.282911,-0.07459131,0.2898366,-2.544222
-0.2059172,0.4590589,-2.059459,-0.1989034,0.2529576,-2.273813,-0.0746608,0.2899215,-2.544284
-0.2059172,0.4590589,-2.059459,-0.1989034,0.2529576,-2.273813,-0.0746608,0.2899215,-2.544284
-0.2059172,0.4590589,-2.059459,-0.1989034,0.2529576,-2.273813,-0.0746608,0.2899215,-2.544284
-0.2059172,0.4590589,-2.059459,-0.1989034,0.2529576,-2.273813,-0.0746608,0.2899215,-2.544284
-0.1885816,0.4734983,-2.056856,-0.1907555,0.2619268,-2.266864,-0.0747662,0.2900514,-2.544392
-0.1885816,0.4734983,-2.056856,-0.1907555,0.2619268,-2.266864,-0.0747662,0.2900514,-2.544392
-0.1885816,0.4734983,-2.056856,-0.1907555,0.2619268,-2.266864,-0.0747662,0.2900514,-2.544392
-0.1695638,0.4864411,-2.05439,-0.1830785,0.2706296,-2.259447,-0.07484424,0.2901729,-2.544508
