Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.5006748,-0.08771523,-2.375068,0.3041339,0.04548549,-2.535116,0.1706491,0.286998,-2.583169
0.5006748,-0.08771523,-2.375068,0.3041339,0.04548549,-2.535116,0.1706491,0.286998,-2.583169
0.5229049,-0.02659301,-2.35797,0.3175136,0.06162873,-2.53517,0.1703746,0.2876018,-2.58371
0.5229049,-0.02659301,-2.35797,0.3175136,0.06162873,-2.53517,0.1703746,0.2876018,-2.58371
0.5574708,0.05550168,-2.320791,0.3395013,0.08627675,-2.521002,0.1702182,0.287858,-2.583877
0.5574708,0.05550168,-2.320791,0.3395013,0.08627675,-2.521002,0.1702182,0.287858,-2.583877
0.5574708,0.05550168,-2.320791,0.3395013,0.08627675,-2.521002,0.1702182,0.287858,-2.583877
0.5574708,0.05550168,-2.320791,0.3395013,0.08627675,-2.521002,0.1702182,0.287858,-2.583877
0.5853963,0.1344334,-2.287099,0.3642323,0.111945,-2.498,0.1700534,0.288105,-2.584029
0.5853963,0.1344334,-2.287099,0.3642323,0.111945,-2.498,0.1700534,0.288105,-2.584029
0.5955182,0.1961489,-2.263769,0.3793687,0.1331044,-2.476414,0.169848,0.2884615,-2.5844
0.5955182,0.1961489,-2.263769,0.3793687,0.1331044,-2.476414,0.169848,0.2884615,-2.5844
0.580798,0.2661632,-2.238495,0.3873385,0.1531612,-2.458575,0.1697647,0.2885813,-2.58454
0.580798,0.2661632,-2.238495,0.3873385,0.1531612,-2.458575,0.1697647,0.2885813,-2.58454
0.5527097,0.3228805,-2.22364,0.3875456,0.1757948,-2.442992,0.1696562,0.288771,-2.58467
0.5527097,0.3228805,-2.22364,0.3875456,0.1757948,-2.442992,0.1696562,0.288771,-2.58467
0.5527097,0.3228805,-2.22364,0.3875456,0.1757948,-2.442992,0.1696562,0.288771,-2.58467
0.5527097,0.3228805,-2.22364,0.3875456,0.1757948,-2.442992,0.1696562,0.288771,-2.58467
0.5111877,0.3823455,-2.212947,0.3829522,0.1971491,-2.426657,0.1695501,0.2889558,-2.584771
0.5111877,0.3823455,-2.212947,0.3829522,0.1971491,-2.426657,0.1695501,0.2889558,-2.584771
0.4656545,0.428079,-2.201694,0.3738385,0.2205276,-2.40881,0.1694768,0.2891013,-2.584882
0.4656545,0.428079,-2.201694,0.3738385,0.2205276,-2.40881,0.1694768,0.2891013,-2.584882
0.4190563,0.4667714,-2.195999,0.3627375,0.2393077,-2.39267,0.1694213,0.289171,-2.584931
0.4190563,0.4667714,-2.195999,0.3627375,0.2393077,-2.39267,0.1694213,0.289171,-2.584931
0.4190563,0.4667714,-2.195999,0.3627375,0.2393077,-2.39267,0.1694213,0.289171,-2.584931
0.3716419,0.4944172,-2.189209,0.3490277,0.2553969,-2.37571,0.1692616,0.2894151,-2.585123
0.3716419,0.4944172,-2.189209,0.3490277,0.2553969,-2.37571,0.1692616,0.2894151,-2.585123
0.3716419,0.4944172,-2.189209,0.3490277,0.2553969,-2.37571,0.1692616,0.2894151,-2.585123
0.3716419,0.4944172,-2.189209,0.3490277,0.2553969,-2.37571,0.1692616,0.2894151,-2.585123
0.3257041,0.5140525,-2.188392,0.3343481,0.2665563,-2.362802,0.1691629,0.2895288,-2.585204
0.3257041,0.5140525,-2.188392,0.3343481,0.2665563,-2.362802,0.1691629,0.2895288,-2.585204
0.276397,0.5237094,-2.190017,0.3209454,0.2726164,-2.352148,0.16905,0.289684,-2.585326
0.276397,0.5237094,-2.190017,0.3209454,0.2726164,-2.352148,0.16905,0.289684,-2.585326
0.2340867,0.53041,-2.193797,0.3046091,0.2790287,-2.342056,0.1689063,0.2899451,-2.585533
0.2340867,0.53041,-2.193797,0.3046091,0.2790287,-2.342056,0.1689063,0.2899451,-2.585533
0.2005931,0.5322982,-2.198477,0.2849422,0.2821284,-2.332488,0.1688418,0.2900392,-2.585588
0.2005931,0.5322982,-2.198477,0.2849422,0.2821284,-2.332488,0.1688418,0.2900392,-2.585588
0.2005931,0.5322982,-2.198477,0.2849422,0.2821284,-2.332488,0.1688418,0.2900392,-2.585588
