Hand_R, , ,Elbow_R, , ,Body, , 
0.3004249,-0.494652,-1.722077,0.2257088,-0.3113611,-1.931587,-0.09262631,-0.2598809,-2.061936
0.2117101,-0.5212582,-1.715504,0.196646,-0.3237995,-1.927119,-0.08466079,-0.2572631,-2.060653
0.2117101,-0.5212582,-1.715504,0.196646,-0.3237995,-1.927119,-0.08466079,-0.2572631,-2.060653
0.1159548,-0.5053912,-1.687283,0.1509818,-0.3214265,-1.909271,-0.08215865,-0.2610753,-2.058854
0.1159548,-0.5053912,-1.687283,0.1509818,-0.3214265,-1.909271,-0.08215865,-0.2610753,-2.058854
0.1159548,-0.5053912,-1.687283,0.1509818,-0.3214265,-1.909271,-0.08215865,-0.2610753,-2.058854
0.1159548,-0.5053912,-1.687283,0.1509818,-0.3214265,-1.909271,-0.08215865,-0.2610753,-2.058854
0.05306836,-0.4786929,-1.658596,0.1293646,-0.3182399,-1.890979,-0.08066339,-0.2612716,-2.060043
0.05306836,-0.4786929,-1.658596,0.1293646,-0.3182399,-1.890979,-0.08066339,-0.2612716,-2.060043
0.05306836,-0.4786929,-1.658596,0.1293646,-0.3182399,-1.890979,-0.08066339,-0.2612716,-2.060043
0.05306836,-0.4786929,-1.658596,0.1293646,-0.3182399,-1.890979,-0.08066339,-0.2612716,-2.060043
-0.01040631,-0.406344,-1.621232,0.09961572,-0.2904797,-1.86019,-0.08196366,-0.2594157,-2.058576
-0.01040631,-0.406344,-1.621232,0.09961572,-0.2904797,-1.86019,-0.08196366,-0.2594157,-2.058576
-0.06780643,-0.3218323,-1.606106,0.07724629,-0.2414551,-1.835986,-0.08404049,-0.2606957,-2.055358
-0.06780643,-0.3218323,-1.606106,0.07724629,-0.2414551,-1.835986,-0.08404049,-0.2606957,-2.055358
-0.06780643,-0.3218323,-1.606106,0.07724629,-0.2414551,-1.835986,-0.08404049,-0.2606957,-2.055358
-0.06780643,-0.3218323,-1.606106,0.07724629,-0.2414551,-1.835986,-0.08404049,-0.2606957,-2.055358
-0.1215935,-0.2510524,-1.576937,0.0489748,-0.2046054,-1.796572,-0.08684801,-0.2612416,-2.051951
-0.1215935,-0.2510524,-1.576937,0.0489748,-0.2046054,-1.796572,-0.08684801,-0.2612416,-2.051951
-0.1480292,-0.145123,-1.560583,0.03274348,-0.1439665,-1.770464,-0.08926832,-0.260107,-2.056033
-0.1480292,-0.145123,-1.560583,0.03274348,-0.1439665,-1.770464,-0.08926832,-0.260107,-2.056033
-0.1480292,-0.145123,-1.560583,0.03274348,-0.1439665,-1.770464,-0.08926832,-0.260107,-2.056033
-0.1480292,-0.145123,-1.560583,0.03274348,-0.1439665,-1.770464,-0.08926832,-0.260107,-2.056033
-0.1429336,-0.0569732,-1.549075,0.02615744,-0.1015139,-1.760294,-0.08916601,-0.2622312,-2.059416
-0.1429336,-0.0569732,-1.549075,0.02615744,-0.1015139,-1.760294,-0.08916601,-0.2622312,-2.059416
-0.1251462,0.05292368,-1.550281,0.03435247,-0.04008217,-1.750649,-0.09096339,-0.2578884,-2.057549
-0.1251462,0.05292368,-1.550281,0.03435247,-0.04008217,-1.750649,-0.09096339,-0.2578884,-2.057549
-0.1251462,0.05292368,-1.550281,0.03435247,-0.04008217,-1.750649,-0.09096339,-0.2578884,-2.057549
-0.1251462,0.05292368,-1.550281,0.03435247,-0.04008217,-1.750649,-0.09096339,-0.2578884,-2.057549
-0.1072958,0.127752,-1.555413,0.04415781,0.003129002,-1.748599,-0.08892584,-0.2541196,-2.068757
-0.1072958,0.127752,-1.555413,0.04415781,0.003129002,-1.748599,-0.08892584,-0.2541196,-2.068757
-0.1072958,0.127752,-1.555413,0.04415781,0.003129002,-1.748599,-0.08892584,-0.2541196,-2.068757
-0.1072958,0.127752,-1.555413,0.04415781,0.003129002,-1.748599,-0.08892584,-0.2541196,-2.068757
-0.07540026,0.2095306,-1.573491,0.06266975,0.05284969,-1.753067,-0.08629502,-0.2729188,-2.067303
-0.07540026,0.2095306,-1.573491,0.06266975,0.05284969,-1.753067,-0.08629502,-0.2729188,-2.067303
-0.07540026,0.2095306,-1.573491,0.06266975,0.05284969,-1.753067,-0.08629502,-0.2729188,-2.067303
-0.07540026,0.2095306,-1.573491,0.06266975,0.05284969,-1.753067,-0.08629502,-0.2729188,-2.067303
-0.008732971,0.3046802,-1.607409,0.09513526,0.1029219,-1.770059,-0.08642992,-0.2991674,-2.059753
-0.008732971,0.3046802,-1.607409,0.09513526,0.1029219,-1.770059,-0.08642992,-0.2991674,-2.059753
-0.008732971,0.3046802,-1.607409,0.09513526,0.1029219,-1.770059,-0.08642992,-0.2991674,-2.059753
-0.008732971,0.3046802,-1.607409,0.09513526,0.1029219,-1.770059,-0.08642992,-0.2991674,-2.059753
0.0373946,0.3505394,-1.627121,0.1191324,0.1282392,-1.783143,-0.09106047,-0.2726001,-2.05726
0.0373946,0.3505394,-1.627121,0.1191324,0.1282392,-1.783143,-0.09106047,-0.2726001,-2.05726
0.0373946,0.3505394,-1.627121,0.1191324,0.1282392,-1.783143,-0.09106047,-0.2726001,-2.05726
0.0373946,0.3505394,-1.627121,0.1191324,0.1282392,-1.783143,-0.09106047,-0.2726001,-2.05726
0.0373946,0.3505394,-1.627121,0.1191324,0.1282392,-1.783143,-0.09106047,-0.2726001,-2.05726
0.08812496,0.384271,-1.644057,0.1408273,0.147775,-1.791842,-0.09176876,-0.2642497,-2.057631
0.08812496,0.384271,-1.644057,0.1408273,0.147775,-1.791842,-0.09176876,-0.2642497,-2.057631
0.1381441,0.4013061,-1.659951,0.1647938,0.1561918,-1.801354,-0.09019528,-0.261214,-2.059424
0.1381441,0.4013061,-1.659951,0.1647938,0.1561918,-1.801354,-0.09019528,-0.261214,-2.059424
0.1693301,0.4038844,-1.668308,0.1719303,0.1562486,-1.808389,-0.09153129,-0.2606381,-2.06089
0.1693301,0.4038844,-1.668308,0.1719303,0.1562486,-1.808389,-0.09153129,-0.2606381,-2.06089
0.1693301,0.4038844,-1.668308,0.1719303,0.1562486,-1.808389,-0.09153129,-0.2606381,-2.06089
0.1693301,0.4038844,-1.668308,0.1719303,0.1562486,-1.808389,-0.09153129,-0.2606381,-2.06089
0.1974479,0.399961,-1.673109,0.1919206,0.1539556,-1.818165,-0.09232907,-0.2596853,-2.063073
0.1974479,0.399961,-1.673109,0.1919206,0.1539556,-1.818165,-0.09232907,-0.2596853,-2.063073
0.2190352,0.3919901,-1.674055,0.1974291,0.1496928,-1.822538,-0.09557205,-0.2587994,-2.063479
0.2190352,0.3919901,-1.674055,0.1974291,0.1496928,-1.822538,-0.09557205,-0.2587994,-2.063479
0.2190352,0.3919901,-1.674055,0.1974291,0.1496928,-1.822538,-0.09557205,-0.2587994,-2.063479
0.2190352,0.3919901,-1.674055,0.1974291,0.1496928,-1.822538,-0.09557205,-0.2587994,-2.063479
0.2388008,0.3858535,-1.676505,0.201502,0.1441547,-1.820862,-0.09458135,-0.2590223,-2.063932
0.2388008,0.3858535,-1.676505,0.201502,0.1441547,-1.820862,-0.09458135,-0.2590223,-2.063932
0.2388008,0.3858535,-1.676505,0.201502,0.1441547,-1.820862,-0.09458135,-0.2590223,-2.063932
0.2388008,0.3858535,-1.676505,0.201502,0.1441547,-1.820862,-0.09458135,-0.2590223,-2.063932
0.2504604,0.3851761,-1.672312,0.2125401,0.1424933,-1.818805,-0.095206,-0.2606829,-2.064007
