Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.4751667,0.3664127,-2.179229,0.3538992,0.182903,-2.480198,0.1291161,0.275522,-2.580333
0.4751667,0.3664127,-2.179229,0.3538992,0.182903,-2.480198,0.1291161,0.275522,-2.580333
0.4751667,0.3664127,-2.179229,0.3538992,0.182903,-2.480198,0.1291161,0.275522,-2.580333
0.43091,0.4085125,-2.174557,0.3512912,0.2020436,-2.466272,0.1291385,0.2755103,-2.580331
0.43091,0.4085125,-2.174557,0.3512912,0.2020436,-2.466272,0.1291385,0.2755103,-2.580331
0.3798076,0.4432056,-2.17276,0.3462196,0.2144391,-2.454236,0.1291453,0.2755096,-2.580329
0.3798076,0.4432056,-2.17276,0.3462196,0.2144391,-2.454236,0.1291453,0.2755096,-2.580329
0.3304355,0.4621922,-2.171904,0.3328041,0.225121,-2.436596,0.1291515,0.2755112,-2.580328
0.3304355,0.4621922,-2.171904,0.3328041,0.225121,-2.436596,0.1291515,0.2755112,-2.580328
0.3304355,0.4621922,-2.171904,0.3328041,0.225121,-2.436596,0.1291515,0.2755112,-2.580328
0.3304355,0.4621922,-2.171904,0.3328041,0.225121,-2.436596,0.1291515,0.2755112,-2.580328
0.2806067,0.4736241,-2.172952,0.3210703,0.2325671,-2.422952,0.1291695,0.2755132,-2.580328
0.2806067,0.4736241,-2.172952,0.3210703,0.2325671,-2.422952,0.1291695,0.2755132,-2.580328
0.2372645,0.4780578,-2.1778,0.3077023,0.2369358,-2.414749,0.1291958,0.2755161,-2.580332
0.2372645,0.4780578,-2.1778,0.3077023,0.2369358,-2.414749,0.1291958,0.2755161,-2.580332
0.2372645,0.4780578,-2.1778,0.3077023,0.2369358,-2.414749,0.1291958,0.2755161,-2.580332
0.2372645,0.4780578,-2.1778,0.3077023,0.2369358,-2.414749,0.1291958,0.2755161,-2.580332
0.1989385,0.4787877,-2.183832,0.2975266,0.239179,-2.409621,0.1292211,0.2755203,-2.580339
