Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.4367388,0.3782679,-2.218799,0.3505986,0.1912729,-2.507114,0.130195,0.2808153,-2.575115
0.4367388,0.3782679,-2.218799,0.3505986,0.1912729,-2.507114,0.130195,0.2808153,-2.575115
0.4367388,0.3782679,-2.218799,0.3505986,0.1912729,-2.507114,0.130195,0.2808153,-2.575115
0.4367388,0.3782679,-2.218799,0.3505986,0.1912729,-2.507114,0.130195,0.2808153,-2.575115
0.3853048,0.4248365,-2.208292,0.3453356,0.2031664,-2.49645,0.1304534,0.2807173,-2.575731
0.3853048,0.4248365,-2.208292,0.3453356,0.2031664,-2.49645,0.1304534,0.2807173,-2.575731
0.3853048,0.4248365,-2.208292,0.3453356,0.2031664,-2.49645,0.1304534,0.2807173,-2.575731
0.3853048,0.4248365,-2.208292,0.3453356,0.2031664,-2.49645,0.1304534,0.2807173,-2.575731
0.3425912,0.4493987,-2.206204,0.3379951,0.2124442,-2.48345,0.130732,0.2807281,-2.576652
0.3425912,0.4493987,-2.206204,0.3379951,0.2124442,-2.48345,0.130732,0.2807281,-2.576652
0.2940328,0.4719259,-2.204032,0.3222238,0.2264159,-2.458867,0.1309099,0.280705,-2.577126
0.2940328,0.4719259,-2.204032,0.3222238,0.2264159,-2.458867,0.1309099,0.280705,-2.577126
0.2940328,0.4719259,-2.204032,0.3222238,0.2264159,-2.458867,0.1309099,0.280705,-2.577126
